time,price
2024-09-05 20:45,820.66
2024-09-05 21:00,515.42
2024-09-05 21:15,515.42
2024-09-05 21:30,515.42
2024-09-05 21:45,515.42
2024-09-05 22:00,427.8
2024-09-05 22:15,427.8
2024-09-05 22:30,427.8
2024-09-05 22:45,427.8
2024-09-05 23:00,373.64
2024-09-05 23:15,373.64
2024-09-05 23:30,373.64
2024-09-05 23:45,373.64
2024-09-06 00:00,344.15
2024-09-06 00:15,344.15
2024-09-06 00:30,344.15
2024-09-06 00:45,344.15
2024-09-06 01:00,323.65
2024-09-06 01:15,323.65
2024-09-06 01:30,323.65
2024-09-06 01:45,323.65
2024-09-06 02:00,313.91
2024-09-06 02:15,313.91
2024-09-06 02:30,313.91
2024-09-06 02:45,313.91
2024-09-06 03:00,311.44
2024-09-06 03:15,311.44
2024-09-06 03:30,311.44
2024-09-06 03:45,311.44
2024-09-06 04:00,349.95
2024-09-06 04:15,349.95
2024-09-06 04:30,349.95
2024-09-06 04:45,349.95
2024-09-06 05:00,393.71
2024-09-06 05:15,393.71
2024-09-06 05:30,393.71
2024-09-06 05:45,393.71
2024-09-06 06:00,511.44
2024-09-06 06:15,511.44
2024-09-06 06:30,511.44
2024-09-06 06:45,511.44
2024-09-06 07:00,524.44
2024-09-06 07:15,524.44
2024-09-06 07:30,524.44
2024-09-06 07:45,524.44
2024-09-06 08:00,507.99
2024-09-06 08:15,507.99
2024-09-06 08:30,507.99
2024-09-06 08:45,507.99
2024-09-06 09:00,405.1
2024-09-06 09:15,405.1
2024-09-06 09:30,405.1
2024-09-06 09:45,405.1
2024-09-06 10:00,266.95
2024-09-06 10:15,266.95
2024-09-06 10:30,266.95
2024-09-06 10:45,266.95
2024-09-06 11:00,181.21
2024-09-06 11:15,181.21
2024-09-06 11:30,181.21
2024-09-06 11:45,181.21
2024-09-06 12:00,73.53
2024-09-06 12:15,73.53
2024-09-06 12:30,73.53
2024-09-06 12:45,73.53
2024-09-06 13:00,35.99
2024-09-06 13:15,35.99
2024-09-06 13:30,35.99
2024-09-06 13:45,35.99
2024-09-06 14:00,46.02
2024-09-06 14:15,46.02
2024-09-06 14:30,46.02
2024-09-06 14:45,46.02
2024-09-06 15:00,118.41
2024-09-06 15:15,118.41
2024-09-06 15:30,118.41
2024-09-06 15:45,118.41
2024-09-06 16:00,338.26
2024-09-06 16:15,338.26
2024-09-06 16:30,338.26
2024-09-06 16:45,338.26
2024-09-06 17:00,496.28
2024-09-06 17:15,496.28
2024-09-06 17:30,496.28
2024-09-06 17:45,496.28
2024-09-06 18:00,679.73
2024-09-06 18:15,679.73
2024-09-06 18:30,679.73
2024-09-06 18:45,679.73
2024-09-06 19:00,1106.0
2024-09-06 19:15,1106.0
2024-09-06 19:30,1106.0
2024-09-06 19:45,1106.0
2024-09-06 20:00,731.64
