time,price
2024-12-06 09:30,536.68
2024-12-06 09:45,536.68
2024-12-06 10:00,501.8
2024-12-06 10:15,501.8
2024-12-06 10:30,501.8
2024-12-06 10:45,501.8
2024-12-06 11:00,490.08
2024-12-06 11:15,490.08
2024-12-06 11:30,490.08
2024-12-06 11:45,490.08
2024-12-06 12:00,616.52
2024-12-06 12:15,616.52
2024-12-06 12:30,616.52
2024-12-06 12:45,616.52
2024-12-06 13:00,555.23
2024-12-06 13:15,555.23
2024-12-06 13:30,555.23
2024-12-06 13:45,555.23
2024-12-06 14:00,600.51
2024-12-06 14:15,600.51
2024-12-06 14:30,600.51
2024-12-06 14:45,600.51
2024-12-06 15:00,644.63
2024-12-06 15:15,644.63
2024-12-06 15:30,644.63
2024-12-06 15:45,644.63
2024-12-06 16:00,625.97
2024-12-06 16:15,625.97
2024-12-06 16:30,625.97
2024-12-06 16:45,625.97
2024-12-06 17:00,636.73
2024-12-06 17:15,636.73
2024-12-06 17:30,636.73
2024-12-06 17:45,636.73
2024-12-06 18:00,621.37
2024-12-06 18:15,621.37
2024-12-06 18:30,621.37
2024-12-06 18:45,621.37
2024-12-06 19:00,646.43
2024-12-06 19:15,646.43
2024-12-06 19:30,646.43
2024-12-06 19:45,646.43
2024-12-06 20:00,561.07
2024-12-06 20:15,561.07
2024-12-06 20:30,561.07
2024-12-06 20:45,561.07
2024-12-06 21:00,543.32
2024-12-06 21:15,543.32
2024-12-06 21:30,543.32
2024-12-06 21:45,543.32
2024-12-06 22:00,520.44
2024-12-06 22:15,520.44
2024-12-06 22:30,520.44
2024-12-06 22:45,520.44
2024-12-06 23:00,466.64
2024-12-06 23:15,466.64
2024-12-06 23:30,466.64
2024-12-06 23:45,466.64
2024-12-07 00:00,471.35
2024-12-07 00:15,471.35
2024-12-07 00:30,471.35
2024-12-07 00:45,471.35
2024-12-07 01:00,456.96
2024-12-07 01:15,456.96
2024-12-07 01:30,456.96
2024-12-07 01:45,456.96
2024-12-07 02:00,439.03
2024-12-07 02:15,439.03
2024-12-07 02:30,439.03
2024-12-07 02:45,439.03
2024-12-07 03:00,424.45
2024-12-07 03:15,424.45
2024-12-07 03:30,424.45
2024-12-07 03:45,424.45
2024-12-07 04:00,428.04
2024-12-07 04:15,428.04
2024-12-07 04:30,428.04
2024-12-07 04:45,428.04
2024-12-07 05:00,453.52
2024-12-07 05:15,453.52
2024-12-07 05:30,453.52
2024-12-07 05:45,453.52
2024-12-07 06:00,527.35
2024-12-07 06:15,527.35
2024-12-07 06:30,527.35
2024-12-07 06:45,527.35
2024-12-07 07:00,568.82
2024-12-07 07:15,568.82
2024-12-07 07:30,568.82
2024-12-07 07:45,568.82
2024-12-07 08:00,666.39
2024-12-07 08:15,666.39
2024-12-07 08:30,666.39
2024-12-07 08:45,666.39
2024-12-07 09:00,674.36
2024-12-07 09:15,674.36
2024-12-07 09:30,674.36
2024-12-07 09:45,674.36
2024-12-07 10:00,637.5
2024-12-07 10:15,637.5
2024-12-07 10:30,637.5
2024-12-07 10:45,637.5
2024-12-07 11:00,621.34
2024-12-07 11:15,621.34
2024-12-07 11:30,621.34
2024-12-07 11:45,621.34
2024-12-07 12:00,620.29
2024-12-07 12:15,620.29
2024-12-07 12:30,620.29
2024-12-07 12:45,620.29
2024-12-07 13:00,604.17
2024-12-07 13:15,604.17
2024-12-07 13:30,604.17
2024-12-07 13:45,604.17
2024-12-07 14:00,603.02
2024-12-07 14:15,603.02
2024-12-07 14:30,603.02
2024-12-07 14:45,603.02
2024-12-07 15:00,643.9
2024-12-07 15:15,643.9
2024-12-07 15:30,643.9
2024-12-07 15:45,643.9
2024-12-07 16:00,683.94
2024-12-07 16:15,683.94
2024-12-07 16:30,683.94
2024-12-07 16:45,683.94
2024-12-07 17:00,601.54
2024-12-07 17:15,601.54
2024-12-07 17:30,601.54
2024-12-07 17:45,601.54
2024-12-07 18:00,550.81
2024-12-07 18:15,550.81
2024-12-07 18:30,550.81
2024-12-07 18:45,550.81
2024-12-07 19:00,517.63
2024-12-07 19:15,517.63
2024-12-07 19:30,517.63
2024-12-07 19:45,517.63
2024-12-07 20:00,513.42
2024-12-07 20:15,513.42
2024-12-07 20:30,513.42
2024-12-07 20:45,513.42
2024-12-07 21:00,468.96
2024-12-07 21:15,468.96
2024-12-07 21:30,468.96
2024-12-07 21:45,468.96
2024-12-07 22:00,453.28
2024-12-07 22:15,453.28
2024-12-07 22:30,453.28
2024-12-07 22:45,453.28
2024-12-07 23:00,388.9
2024-12-07 23:15,388.9
2024-12-07 23:30,388.9
2024-12-07 23:45,388.9
2024-12-08 00:00,369.56
2024-12-08 00:15,369.56
2024-12-08 00:30,369.56
2024-12-08 00:45,369.56
2024-12-08 01:00,343.85
2024-12-08 01:15,343.85
